policy,request_id,arrival_ms,first_start_ms,completion_ms,latency_ms,first_wait_ms,deadline_ms,service_class,slo_miss,canvas
arrival_dense,0,0.0,0.0,3291.245305998018,3291.245305998018,0.0,20000.0,interactive_short,False,32
arrival_dense,1,4685.326635856748,4685.326635856748,8134.444861459181,3449.118225602433,0.0,24685.32663585675,interactive_short,False,32
arrival_dense,2,6262.838718290957,6288.020002255783,9737.138227858217,3474.2995095672595,25.181283964825525,26262.838718290957,interactive_short,False,32
arrival_dense,3,9861.555492950167,9861.555492950167,16358.432821550552,6496.877328600385,0.0,29861.555492950167,interactive_short,False,32
arrival_dense,4,11608.542790353687,11635.966005749098,22927.908880865463,11319.366090511776,27.423215395410807,61608.54279035369,interactive_medium,False,64
arrival_dense,5,11929.100460691434,11929.808385398966,23662.514829990134,11733.4143692987,0.7079247075325839,31929.100460691436,interactive_short,False,32
arrival_dense,6,12201.760830234378,12244.639506452397,24082.289658061374,11880.528827826996,42.87867621801888,62201.76083023438,interactive_medium,False,64
arrival_dense,7,12938.846292477965,13000.23419698063,24505.30365843387,11566.457365955905,61.38790450266424,32938.84629247797,interactive_short,False,32
arrival_dense,8,17523.749290794418,17533.802340150025,26588.84412089191,9065.094830097492,10.053049355607072,37523.74929079442,interactive_short,False,32
arrival_dense,9,20704.219288184544,20787.057257702138,27558.99955538861,6854.780267204067,82.83796951759359,40704.21928818454,interactive_short,False,32
arrival_dense,10,24646.507156003463,24661.78034141721,28789.63910458787,4143.131948584407,15.273185413745523,44646.50715600346,interactive_short,False,32
arrival_dense,11,29230.284890772156,29230.284890772156,35638.31020236349,6408.0253115913365,0.0,49230.284890772156,interactive_short,False,32
arrival_dense,12,29701.92333515015,29716.816805571863,36703.67879589422,7001.7554607440725,14.893470421713573,49701.923335150146,interactive_short,False,32
arrival_dense,13,30276.033844297603,30280.132864311883,37549.70679663921,7273.672952341611,4.099020014280541,50276.033844297606,interactive_short,False,32
arrival_dense,14,30492.972578722907,30515.140642296603,37706.18347962255,7213.210900899645,22.16806357369569,50492.97257872291,interactive_short,False,32
arrival_dense,15,33522.2850675438,33523.240200501015,39352.04276528194,5829.7576977381395,0.955132957213209,53522.2850675438,interactive_short,False,32
arrival_dense,16,37832.93903158115,37849.281101622466,42795.865277260156,4962.926245679009,16.342070041318948,57832.93903158115,interactive_short,False,32
arrival_dense,17,38875.962027478956,38882.0272093125,44873.750676212796,5997.78864873384,6.065181833546376,58875.962027478956,interactive_short,False,32
arrival_dense,18,40814.614746337094,40822.92358532533,47665.253282886544,6850.63853654945,8.30883898823231,90814.61474633709,interactive_medium,False,64
arrival_dense,19,41150.39514152049,41200.72093058944,47917.11817972929,6766.723038208802,50.32578906895651,61150.39514152049,interactive_short,False,32
arrival_dense,20,46465.51854974466,46468.89502288351,52804.707158153135,6339.188608408476,3.376473138850997,96465.51854974465,interactive_medium,False,64
arrival_dense,21,50464.64652766523,50495.94560376131,54521.8786221521,4057.2320944868698,31.29907609608199,70464.64652766523,interactive_short,False,32
arrival_dense,22,57941.29295752837,57941.29295752837,61232.53826352639,3291.245305998018,0.0,77941.29295752838,interactive_short,False,32
arrival_dense,23,61270.895281049074,61270.895281049074,64562.14058704709,3291.245305998018,0.0,81270.89528104907,interactive_short,False,32
arrival_dense,24,65535.16615037969,65535.16615037969,77949.65125055923,12414.485100179532,0.0,115535.1661503797,interactive_medium,False,128
arrival_dense,25,65585.36358234937,65590.96354375916,78054.59495757704,12469.231375227668,5.599961409796379,85585.36358234937,interactive_short,False,32
arrival_dense,26,68253.25681341092,68284.48662711043,80825.10882284722,12571.852009436305,31.229813699508668,88253.25681341092,interactive_short,False,32
